action;iteration;particle;x;y;fitness
0;82;39;1.977037;-0.037717;0.840917
0;82;40;-0.003266;0.000277;0.000011
0;82;42;-1.820730;0.701427;0.859420
0;82;43;-3.062906;-0.915221;0.013039
0;82;44;-3.064277;-0.747209;0.009954
0;82;45;-2.001277;0.878022;0.665892
0;82;46;-0.119086;-1.038777;0.748056
0;82;47;0.058156;0.115114;0.016557
0;82;48;4.621712;-0.359641;0.973556
0;83;0;2.616628;-0.309509;0.239165
0;83;1;-0.000497;-0.329843;0.104994
0;83;2;-3.109907;1.025344;0.027762
0;83;3;1.107450;1.237309;0.989267
0;83;5;2.038364;-0.931126;0.613073
0;83;6;3.854211;-0.317666;0.442173
0;83;8;-0.009126;-0.011668;0.000220
0;83;9;1.286931;0.588565;0.974063
0;83;10;-0.131991;0.002376;0.017343
0;83;11;0.638730;-0.573858;0.572888
0;83;12;-0.025319;-0.024200;0.001227
0;83;16;0.005538;-0.001430;0.000033
0;83;17;0.019368;-0.004246;0.000393
0;83;18;2.205956;-0.569381;0.576827
0;83;19;-0.030921;-0.017218;0.001253
0;83;20;0.053437;3.395331;0.073119
0;83;21;0.392749;0.072439;0.151309
0;83;22;-2.076809;0.157174;0.757777
0;83;24;-0.252012;2.690037;0.185856
0;83;25;-0.526544;1.438097;0.996124
0;83;26;0.006696;0.004107;0.000062
0;83;27;0.026185;0.012329;0.000838
0;83;29;-3.997286;-0.656701;0.618689
0;83;30;-2.122119;-1.293207;0.374068
0;83;31;-1.639857;-2.811043;0.022832
0;83;32;2.293164;0.029793;0.562017
0;83;33;-0.001354;-0.001692;0.000005
0;83;34;-0.005643;-0.135359;0.018260
0;83;35;-0.057665;0.015242;0.003557
0;83;36;-0.450467;2.662867;0.186700
0;83;37;-0.625002;-0.821986;0.736759
0;83;38;-1.162082;2.916081;0.009716
0;83;39;1.804425;-0.054161;0.943144
0;83;40;-0.003617;-0.010219;0.000118
0;83;42;0.048044;0.577585;0.300079
0;83;43;-2.877673;-0.113950;0.074016
0;83;44;-3.062029;-0.672532;0.009728
0;83;45;-2.295282;1.109523;0.314007
0;83;46;1.605342;-1.091148;0.866288
0;83;47;-0.041231;-0.184040;0.035184
0;83;48;-0.559065;-0.962722;0.804126
0;84;0;-0.952816;-0.705467;0.857781
0;84;1;0.053660;1.736105;0.969812
0;84;2;-3.099851;2.643609;0.640238
0;84;3;5.480654;2.130808;0.176483
0;84;4;2.931880;-1.125906;0.009720
0;84;5;1.382747;-0.498673;0.987748
0;84;6;6.639613;-0.628768;0.171690
0;84;8;0.010682;-0.000505;0.000114
0;84;9;1.176928;0.974342;0.995844
0;84;10;-0.263776;-0.025094;0.068640
0;84;11;-0.995612;0.623999;0.850386
0;84;12;-0.005440;0.000812;0.000030
0;84;16;-0.106812;-0.000068;0.011377
0;84;17;-0.020387;-0.003197;0.000426
0;84;18;1.712263;-0.164957;0.975031
0;84;19;0.029167;-0.003699;0.000865
0;84;20;0.070137;0.157074;0.029329
0;84;21;-1.573349;0.023406;0.997526
0;84;22;-3.104569;0.334739;0.009965
0;84;23;0.006018;-0.000631;0.000037
0;84;24;-0.456494;1.016520;0.804945
0;84;25;-0.039033;2.736654;0.160116
0;84;26;0.023732;0.000638;0.000564
0;84;27;-0.019062;0.022112;0.000853
0;84;28;0.013581;-0.003639;0.000198
0;84;29;-2.973927;0.621509;0.019567
0;84;30;-2.437789;-0.400086;0.388153
0;84;31;-1.929809;2.917175;0.130650
0;84;32;1.663677;0.252184;0.984785
0;84;34;0.003450;0.007477;0.000068
0;84;35;-0.007689;0.016147;0.000320
0;84;36;-0.592875;1.547079;0.989930
0;84;37;-1.784387;-2.100235;0.146906
0;84;38;-1.152145;2.916466;0.009723
0;84;39;0.347695;-0.043664;0.117947
0;84;42;-0.241400;0.861017;0.607790
0;84;43;-3.035048;-0.096100;0.019884
0;84;44;-3.059832;-0.621270;0.009974
0;84;45;-2.095984;2.333084;0.009721
0;84;46;3.314331;-0.800789;0.079998
0;84;47;0.052506;-0.039846;0.004343
0;84;48;-3.917752;-0.235330;0.497888
0;85;0;-2.150711;-0.997546;0.485567
0;85;1;0.073346;3.116586;0.010150
0;85;2;-3.088310;-1.672896;0.140174
0;85;3;6.629251;-1.341190;0.238062
0;85;4;2.935214;-1.102051;0.009726
0;85;5;1.665856;-0.045551;0.988158
0;85;6;2.925847;-0.832129;0.018855
0;85;7;0.000080;0.004725;0.000022
0;85;8;0.008955;0.010315;0.000187
0;85;9;1.938632;1.111456;0.619165
0;85;10;-0.259223;0.005983;0.065798
0;85;11;3.618656;1.120652;0.366843
0;85;12;0.012120;0.018688;0.000497
0;85;16;0.022650;-0.001070;0.000515
0;85;18;0.822926;-0.602455;0.725514
0;85;19;0.039174;0.014671;0.001751
0;85;20;0.036003;-0.540854;0.266284
0;85;21;-0.564010;-0.026006;0.286453
0;85;22;-1.983832;0.040997;0.835923
0;85;23;0.008508;0.006887;0.000120
0;85;24;0.945834;-0.432439;0.743217
0;85;25;-1.479378;-0.002318;0.989521
0;85;26;0.001136;-0.000306;0.000001
0;85;27;-0.047710;0.009373;0.002365
0;85;28;0.002704;-0.001378;0.000009
0;85;29;2.465217;2.543775;0.160741
0;85;30;-1.395929;-0.289973;0.977161
0;85;31;3.023762;7.067740;0.921246
0;85;32;1.123383;0.204288;0.826133
0;85;33;-0.001348;0.001622;0.000004
0;85;34;0.009906;0.100138;0.010102
0;85;35;0.031434;0.014500;0.001199
0;85;36;0.694291;1.884290;0.818055
0;85;37;-1.682980;2.523446;0.020569
0;85;39;0.969327;-0.077281;0.682330
0;85;42;-0.778747;1.066674;0.937217
0;85;43;-3.202757;-1.151155;0.076827
0;85;44;-3.060167;-0.684609;0.009723
0;85;45;-1.304439;3.610225;0.414658
0;85;46;1.902440;-0.266487;0.879475
0;85;47;0.065984;0.105980;0.015520
0;85;48;-2.597936;0.498400;0.230512
0;86;0;4.118317;-0.810521;0.748515
0;86;1;0.036445;1.408830;0.972268
0;86;2;-3.066285;-2.348706;0.437517
0;86;3;3.578772;1.114620;0.329930
0;86;5;1.674707;-1.120872;0.812632
0;86;6;-3.625794;-1.006615;0.343337
0;86;9;1.985803;0.319632;0.815581
0;86;10;0.148304;0.018602;0.022195
0;86;11;4.102778;0.263446;0.674159
0;86;12;-0.003931;0.012170;0.000164
0;86;16;0.077964;-0.001584;0.006075
0;86;17;0.004622;-0.005643;0.000053
0;86;18;3.185252;-0.347623;0.013942
0;86;19;-0.057080;0.020159;0.003664
0;86;20;0.140684;-0.742074;0.469946
0;86;21;1.225800;-0.043053;0.884947
0;86;22;-2.275967;0.206232;0.569933
0;86;24;1.439986;0.677352;0.997057
0;86;25;-0.653199;0.262826;0.419133
0;86;26;-0.015355;-0.000995;0.000237
0;86;27;-0.041921;-0.004414;0.001778
0;86;29;2.120120;-0.264254;0.710743
0;86;30;-0.297764;-2.031408;0.782471
0;86;31;1.845903;4.364730;0.977599
0;86;32;2.471310;0.193215;0.380048
0;86;33;0.002404;0.010363;0.000113
0;86;34;-0.003743;0.040995;0.001695
0;86;35;0.014971;0.009666;0.000318
0;86;36;0.957755;2.400122;0.282762
0;86;37;-1.294189;6.385439;0.088574
0;86;38;-1.165923;2.915844;0.009719
0;86;39;2.051036;-0.053088;0.783608
0;86;42;-1.141551;0.664304;0.937253
0;86;43;-3.226174;-1.798339;0.280955
0;86;44;-3.062995;-0.732325;0.009831
0;86;45;-0.850847;2.737417;0.080655
0;86;46;0.151056;-0.840716;0.568464
0;86;47;-0.007057;-0.017004;0.000339
0;86;48;3.730310;-0.017586;0.313614
0;87;0;6.607494;0.211671;0.136100
0;87;1;-0.012371;-1.561496;0.997485
0;87;2;-3.081389;0.860993;0.013354
0;87;3;-3.015155;2.489981;0.483900
0;87;5;0.268775;-0.834803;0.590954
0;87;6;-0.339469;-0.554394;0.366432
0;87;8;-0.003867;0.000566;0.000015
0;87;9;2.758496;0.122068;0.143315
0;87;10;0.242372;-0.017503;0.057950
0;87;11;-1.526101;-0.266043;0.997141
0;87;12;-0.013948;0.003376;0.000206
0;87;17;0.016133;-0.005143;0.000287
0;87;18;1.320562;0.054614;0.937689
0;87;19;-0.076859;0.001270;0.005903
0;87;20;0.119168;3.593897;0.200358
0;87;21;0.187972;0.073399;0.040208
0;87;22;-3.243797;0.409178;0.026450
0;87;23;0.003836;-0.011153;0.000139
0;87;24;-0.157675;3.094041;0.011320
0;87;25;-0.055043;0.412050;0.163203
0;87;26;0.004483;-0.000283;0.000020
0;87;27;0.000817;-0.000214;0.000001
0;87;29;-3.644498;-0.738238;0.302999
0;87;30;-0.757482;-1.377241;0.997538
0;87;31;-1.852992;1.226364;0.631233
0;87;32;3.474675;0.049240;0.116437
0;87;34;-0.008026;-0.051060;0.002672
0;87;35;0.000091;0.000732;0.000001
0;87;36;-0.243774;1.928447;0.864448
0;87;37;-0.926558;3.740744;0.429177
0;87;39;2.381164;-0.053854;0.474721
0;87;42;-2.694586;-0.134877;0.188780
0;87;43;-3.075288;0.788924;0.011014
0;87;44;-3.063947;-0.692456;0.009723
0;87;45;-1.544014;1.868231;0.433495
0;87;46;-0.895019;-1.396389;0.989612
0;87;47;-0.057544;-0.081492;0.009929
0;87;48;3.506023;-0.411956;0.152246
0;88;0;2.099138;-0.285582;0.726823
0;88;1;0.007508;2.509037;0.351393
0;88;2;-3.120887;1.591746;0.134302
0;88;3;1.176759;2.973658;0.013190
0;88;5;1.612266;-0.651377;0.969172
0;88;6;4.268333;-0.577146;0.832156
0;88;9;0.888011;0.254062;0.636255
0;88;10;-0.096549;-0.023132;0.009834
0;88;11;-0.783107;1.100317;0.950620
0;88;12;-0.006065;-0.009608;0.000129
0;88;16;0.013564;0.001429;0.000186
0;88;17;0.003848;-0.003751;0.000029
0;88;18;1.339706;-0.119952;0.948281
0;88;19;-0.039475;-0.008940;0.001639
0;88;20;0.086463;6.431147;0.059132
0;88;21;-0.919365;0.087635;0.636151
0;88;22;-3.261641;-0.058299;0.024638
0;88;24;-0.152897;0.596478;0.333726
0;88;25;-1.075960;0.696229;0.917284
0;88;26;0.017458;0.000268;0.000305
0;88;27;0.032009;0.002851;0.001033
0;88;28;0.006631;-0.001779;0.000047
0;88;29;-2.727230;2.218157;0.142238
0;88;30;-2.891983;0.031953;0.068191
0;88;31;0.151358;2.270627;0.579356
0;88;32;1.663634;0.033886;0.988632
0;88;33;-0.000825;-0.004492;0.000021
0;88;34;0.003404;-0.033750;0.001151
0;88;35;-0.010768;-0.005788;0.000150
0;88;36;-0.651964;-0.948840;0.833178
0;88;37;-1.351415;0.569348;0.987055
0;88;39;0.586197;-0.092580;0.312876
0;88;42;-3.900129;-0.153279;0.476868
0;88;43;-3.003487;0.851052;0.009991
0;88;44;-3.062011;-0.651771;0.009777
0;88;45;-2.290823;1.558016;0.137142
0;88;46;2.270172;-1.963495;0.028040
0;88;47;0.014217;-0.023472;0.000754
0;88;48;-0.512046;0.053904;0.242620
0;89;0;-2.967744;-1.068571;0.009960
0;89;1;0.024331;2.759125;0.144643
0;89;2;-3.106187;-0.205820;0.010353
0;89;3;3.016440;-0.345172;0.019973
0;89;5;1.050551;-0.199401;0.768283
0;89;6;2.950688;-0.616564;0.024763
0;89;8;0.001312;0.002022;0.000006
0;89;9;-0.832904;0.676263;0.771273
0;89;10;-0.236268;0.000960;0.054842
0;89;11;1.893092;1.034229;0.692009
0;89;12;0.005797;-0.012578;0.000192
0;89;16;-0.039457;-0.001405;0.001560
0;89;17;-0.008302;-0.004239;0.000087
0;89;18;2.502154;-0.188380;0.351217
0;89;19;0.024555;0.004391;0.000623
0;89;20;0.085580;2.542156;0.319302
0;89;21;-0.764961;-0.034944;0.480389
0;89;22;-1.589065;-0.295850;0.995333
0;89;23;0.007809;0.004217;0.000079
0;89;24;0.228325;1.168702;0.861393
0;89;25;-1.603977;0.764926;0.955186
0;89;26;0.003639;-0.000172;0.000013
0;89;27;-0.001184;0.000892;0.000002
0;89;29;-1.871391;3.466067;0.511644
0;89;30;-1.622072;-1.452128;0.673633
0;89;31;3.032333;3.527603;0.975528
0;89;32;0.416910;0.086382;0.170703
0;89;34;0.010803;0.035946;0.001410
0;89;35;-0.003092;0.006087;0.000047
0;89;36;-0.097669;1.721535;0.973799
0;89;37;-1.756274;0.673025;0.904066
0;89;39;1.425766;-0.101208;0.978171
0;89;42;1.740146;-0.028092;0.968675
0;89;43;-3.007084;-2.426403;0.438947
0;89;44;-3.060362;-0.687759;0.009719
0;89;45;-1.853581;3.614499;0.629139
0;89;46;3.965279;-0.094685;0.538167
0;89;47;0.025846;0.036858;0.002027
0;89;48;1.238101;0.039537;0.892522
0;90;0;-2.462600;-0.774607;0.285069
0;90;1;0.099274;2.411519;0.443420
0;90;2;-3.084474;-1.519194;0.095114
0;90;3;-0.556328;-1.327399;0.980806
0;90;5;2.311567;-0.174736;0.537591
0;90;6;0.591542;-0.876939;0.758548
0;90;9;2.844150;1.641553;0.030295
0;90;10;-0.157091;0.008013;0.024562
0;90;11;2.955897;0.215668;0.039421
0;90;12;-0.008709;0.002035;0.000080
0;90;16;-0.004076;-0.002724;0.000024
0;90;18;2.756967;-0.321227;0.133729
0;90;19;0.048544;0.012561;0.002515
0;90;20;0.061851;-0.074324;0.009330
0;90;21;0.096195;0.013683;0.009420
0;90;22;0.463582;-0.097732;0.208291
0;90;24;0.609370;1.450073;0.997531
0;90;25;-1.644678;2.538714;0.022336
0;90;26;-0.012142;-0.000600;0.000148
0;90;27;-0.022763;-0.002701;0.000526
0;90;28;-0.003622;0.001230;0.000015
0;90;29;0.870049;2.700512;0.096349
0;90;30;1.068206;-0.826786;0.950728
0;90;31;0.245456;2.732991;0.155142
0;90;32;-0.259089;0.084930;0.072580
0;90;34;0.000048;0.045038;0.002029
0;90;35;0.005992;0.002265;0.000041
0;90;36;0.763032;3.608399;0.276304
0;90;37;-1.440849;3.776464;0.610358
0;90;39;3.213444;-0.026317;0.015233
0;90;42;-1.746336;0.097852;0.965698
0;90;43;-3.219905;-2.607227;0.702449
0;90;44;-3.061793;-0.708609;0.009734
0;90;45;-1.208664;3.940610;0.683630
0;90;46;3.990460;0.829470;0.641830
0;90;47;-0.022510;0.044592;0.002496
0;90;48;2.500716;-0.340708;0.337573
0;91;0;0.736272;0.117537;0.460283
0;91;1;0.074451;2.508731;0.350653
0;91;2;-3.061263;0.457083;0.011555
0;91;3;-1.814044;0.363339;0.921123
0;91;5;3.370452;-0.989555;0.140451
0;91;6;0.319302;-0.105459;0.108966
0;91;8;-0.006198;0.000141;0.000038
0;91;9;2.430585;0.638529;0.347627
0;91;10;0.019313;-0.010337;0.000480
0;91;11;0.179641;-0.257737;0.095574
0;91;12;-0.016968;0.010183;0.000392
0;91;16;0.024639;-0.001532;0.000610
0;91;18;2.565470;-0.017941;0.299374
0;91;19;0.029552;0.002137;0.000879
0;91;20;-0.015630;-1.910805;0.885918
0;91;21;0.573146;0.106137;0.303118
0;91;22;-2.336588;0.650627;0.431740
0;91;23;0.000336;-0.004706;0.000022
0;91;24;0.198522;2.181160;0.661433
0;91;25;0.744203;1.897260;0.794697
0;91;26;0.002923;-0.000838;0.000009
0;91;27;-0.006508;-0.001828;0.000046
0;91;29;1.349943;1.764127;0.631890
0;91;30;-0.181412;-1.382640;0.967417
0;91;31;-0.564188;2.145366;0.634812
0;91;32;0.056651;0.284011;0.081623
0;91;34;-0.005746;0.023889;0.000604
0;91;36;0.700313;2.075145;0.661476
0;91;37;-1.172667;4.139740;0.828991
0;91;39;3.701537;-0.028611;0.288056
0;91;42;-3.204290;0.709710;0.029754
0;91;43;-3.110026;-0.623488;0.010812
0;91;44;-3.062754;-0.692096;0.009718
0;91;45;-1.096265;0.904435;0.975862
0;91;46;1.315944;0.188176;0.941257
0;91;47;-0.017634;-0.002709;0.000319
0;91;48;2.773422;-0.394695;0.117385
0;92;0;-0.710328;-0.719920;0.717903
0;92;1;0.050928;2.979644;0.034171
0;92;2;-3.119890;0.274049;0.009758
0;92;3;2.359278;5.168273;0.331619
0;92;5;1.407788;-0.824709;0.993680
0;92;6;0.689677;0.050834;0.406789
0;92;9;1.419692;-0.282522;0.982857
0;92;10;0.130711;-0.017708;0.017315
0;92;11;-1.775131;0.939488;0.817838
0;92;12;-0.004357;-0.011208;0.000145
0;92;18;1.381661;0.092228;0.963998
0;92;19;-0.042292;-0.006091;0.001826
0;92;20;-0.031787;-1.615472;0.995387
0;92;21;0.137524;0.111499;0.031048
0;92;22;-4.800407;0.872349;0.950771
0;92;24;-0.148663;2.297155;0.553559
0;92;25;-1.089033;2.255459;0.355569
0;92;27;0.016514;0.001363;0.000275
0;92;29;-3.763461;-1.042061;0.478734
0;92;30;-4.336913;-1.367675;0.954069
0;92;31;0.084738;2.176163;0.672977
0;92;32;3.947537;0.101556;0.521179
0;92;34;-0.000227;-0.033603;0.001130
0;92;35;-0.009579;-0.004904;0.000116
0;92;36;-0.206695;0.058603;0.045493
0;92;37;-1.241218;3.808800;0.576161
0;92;39;-0.505270;-0.015846;0.234644
0;92;42;-0.323588;0.319782;0.193206
0;92;43;-3.005543;1.109445;0.013892
0;92;44;-3.062489;-0.672683;0.009725
0;92;45;-1.770987;2.250069;0.082280
0;92;46;-0.433052;-1.395831;0.986016
0;92;47;-0.005697;-0.036220;0.001345
0;92;48;1.112648;-0.260982;0.826915
0;93;0;-3.181105;-0.714253;0.024195
0;93;1;0.028130;2.171743;0.678439
0;93;2;-3.092970;-0.170870;0.011349
0;93;3;2.432399;7.403088;0.941032
0;93;5;-0.948870;-0.575157;0.801196
0;93;6;2.384386;-0.972085;0.290960
0;93;8;0.002683;0.003855;0.000022
0;93;9;-0.600543;1.137005;0.919595
0;93;10;0.048813;-0.002828;0.002391
0;93;11;0.701124;1.374453;0.996856
0;93;12;0.010607;-0.012892;0.000279
0;93;16;-0.006836;0.000881;0.000048
0;93;18;2.045691;0.044536;0.788115
0;93;19;-0.053992;0.002599;0.002922
0;93;20;0.112772;2.282478;0.569962
0;93;21;-0.338349;0.065721;0.114260
0;93;22;-1.067821;0.126636;0.773300
0;93;24;0.095798;3.004123;0.026952
0;93;25;-2.005291;0.831917;0.679287
0;93;29;-1.518506;0.113543;0.995393
0;93;30;-3.170376;0.500595;0.014676
0;93;31;-0.517216;2.656050;0.182748
0;93;32;4.893199;0.245479;0.943884
0;93;34;0.007710;0.009046;0.000141
0;93;35;-0.000145;0.007144;0.000051
0;93;36;-0.543337;1.159865;0.916876
0;93;37;-1.307128;2.272340;0.250436
0;93;39;0.020638;-0.074387;0.005953
0;93;42;0.179796;0.505059;0.261047
0;93;43;-3.048206;-0.273109;0.015690
0;93;45;-1.647540;3.601285;0.532224
0;93;46;2.902671;-2.319555;0.300418
0;93;48;1.699960;0.039741;0.980508
0;94;0;-2.827487;-0.330099;0.091129
0;94;1;0.036209;-0.386928;0.143681
0;94;2;-3.051731;-0.516024;0.011567
0;94;3;0.908041;8.284417;0.750685
0;94;5;-2.132519;-0.209695;0.705084
0;94;6;0.999698;-0.509983;0.811170
0;94;9;0.441142;1.348626;0.975202
0;94;10;-0.039383;0.006146;0.001590
0;94;11;2.351570;1.063985;0.285493
0;94;12;-0.016397;0.011603;0.000404
0;94;16;-0.032025;0.000270;0.001026
0;94;18;2.831763;-0.628250;0.064316
0;94;19;0.059694;0.010335;0.003669
0;94;20;0.036036;1.213102;0.876659
0;94;21;-0.050970;-0.041571;0.004324
0;94;22;0.996106;-0.520791;0.812543
0;94;23;0.003170;-0.000314;0.000010
0;94;24;0.704409;0.669996;0.682101
0;94;25;0.748202;-0.789577;0.783602
0;94;26;-0.005467;0.000118;0.000030
0;94;27;-0.009151;-0.001975;0.000088
0;94;29;0.323198;3.122421;0.009716
0;94;30;1.810011;-0.728244;0.859521
0;94;31;-1.453388;3.305531;0.212133
0;94;32;-0.793148;0.083630;0.512130
0;94;33;-0.003112;-0.002991;0.000019
0;94;34;0.003713;0.028642;0.000835
0;94;35;0.007135;0.000606;0.000051
0;94;36;0.561247;2.578984;0.235440
0;94;37;-1.550372;2.152538;0.224422
0;94;38;-0.766243;0.591949;0.678480
0;94;39;0.399036;-0.059597;0.154251
0;94;42;0.372635;0.254435;0.190273
0;94;43;-3.167051;-1.838938;0.254078
0;94;44;-3.061462;-0.691542;0.009716
0;94;45;-0.911649;1.950466;0.695825
0;94;46;4.569902;0.042564;0.960455
0;94;47;-0.006564;0.024133;0.000626
0;94;48;1.117921;0.190770;0.820277
0;95;0;-1.848632;0.028159;0.921771
0;95;1;0.062480;1.062081;0.763739
0;95;2;-3.116474;-0.474707;0.009907
0;95;3;-0.720607;-6.363986;0.052175
0;95;5;-0.188796;-0.815683;0.551684
0;95;6;0.707906;-0.573389;0.624071
0;95;8;0.009340;-0.004468;0.000107
0;95;9;2.441602;0.372562;0.388670
0;95;10;-0.037789;-0.012884;0.001595
0;95;11;0.695124;-0.099776;0.417315
0;95;16;-0.020398;-0.001633;0.000419
0;95;18;1.987610;-0.002793;0.833456
0;95;19;0.049650;0.008566;0.002539
0;95;20;-0.000880;-0.768919;0.483543
0;95;21;0.225051;-0.109972;0.061496
0;95;22;-4.410666;-0.066374;0.896399
0;95;24;0.598019;-0.239383;0.360740
0;95;25;0.917623;-0.995402;0.952001
0;95;28;-0.004373;-0.000842;0.000020
0;95;29;1.369289;0.994436;0.982543
0;95;30;0.283762;-2.784784;0.118719
0;95;31;-0.498280;3.506065;0.160015
0;95;32;0.708450;-0.072534;0.427091
0;95;34;-0.001088;-0.008189;0.000068
0;95;35;0.001579;-0.004013;0.000019
0;95;36;1.073309;3.299550;0.113233
0;95;37;-2.506659;-0.964161;0.198207
0;95;38;-0.624014;0.682041;0.637014
0;95;39;0.084651;-0.007875;0.007218
0;95;42;-3.484594;0.348011;0.133366
0;95;43;-3.126167;-1.733991;0.184385
0;95;44;-3.061793;-0.708349;0.009733
0;95;45;-3.145726;-2.000913;0.311649
0;95;46;4.644516;-0.133667;0.974929
0;95;47;-0.012989;0.013040;0.000339
0;95;48;0.229043;0.123243;0.066196
0;96;0;-0.293066;-1.030257;0.769812
0;96;1;0.049694;2.933923;0.050121
0;96;2;-3.120165;0.452415;0.009917
0;96;3;0.827764;0.862207;0.864422
0;96;5;1.648209;-0.746946;0.941171
0;96;6;-0.068361;-0.451110;0.194250
0;96;9;1.126769;-0.616090;0.918706
0;96;10;0.015986;-0.017194;0.000552
0;96;11;-0.392267;-0.347791;0.250696
0;96;12;-0.001450;-0.004844;0.000026
0;96;16;0.010042;-0.002503;0.000107
0;96;18;0.802568;0.128864;0.527400
0;96;19;-0.006262;-0.001679;0.000042
0;96;20;-0.019850;-0.907657;0.621055
0;96;21;-0.235064;0.006937;0.054341
0;96;22;-4.121998;0.901900;0.766542
0;96;24;0.217020;-0.859667;0.600391
0;96;25;-1.726900;0.402450;0.956722
0;96;27;-0.000000;0.002829;0.000008
0;96;29;0.241971;1.492095;0.994237
0;96;30;-4.378963;-2.551681;0.859940
0;96;31;2.039044;3.016140;0.236151
0;96;32;3.201096;-0.003611;0.013557
0;96;36;-0.464375;-1.024288;0.813013
0;96;37;-2.763795;-2.466949;0.290695
0;96;38;-0.610369;2.523972;0.271729
0;96;39;-0.210673;-0.055438;0.046753
0;96;42;-1.302965;0.954142;0.995463
0;96;43;-3.057976;0.554632;0.010636
0;96;44;-3.061799;-0.687367;0.009716
0;96;45;-4.665925;-2.702576;0.599055
0;96;46;3.165731;-2.170149;0.414174
0;96;47;-0.013398;-0.016152;0.000441
0;96;48;2.411369;-0.366513;0.418482
0;97;0;-1.540308;-0.396178;0.997096
0;97;1;-0.018347;2.725392;0.168349
0;97;2;-3.042335;-0.358763;0.015240
0;97;3;1.644413;9.042486;0.120567
0;97;5;2.403160;0.217014;0.444031
0;97;6;3.087695;-0.544616;0.009726
0;97;8;-0.005049;0.003209;0.000036
0;97;9;-1.296592;1.188561;0.962158
0;97;10;0.050178;-0.003227;0.002529
0;97;11;2.344225;1.586604;0.100032
0;97;12;0.014656;-0.015218;0.000447
0;97;16;0.021695;-0.000802;0.000472
0;97;18;1.563475;-0.048906;0.997519
0;97;19;-0.046071;-0.007369;0.002177
0;97;20;0.037198;-0.457480;0.196415
0;97;21;-0.246252;0.082805;0.066050
0;97;22;-3.323211;1.131112;0.138939
0;97;24;0.134841;4.586606;0.964965
0;97;25;-1.310594;2.865921;0.009879
0;97;27;0.010269;0.002362;0.000111
0;97;28;0.007002;-0.000496;0.000049
0;97;29;-0.631150;0.520242;0.532461
0;97;30;-1.206751;-0.773769;0.979300
0;97;31;-0.818795;2.439440;0.292512
0;97;32;0.437066;0.047684;0.181285
0;97;35;-0.000324;0.005654;0.000032
0;97;36;-0.369709;-0.536261;0.367667
0;97;37;-2.921469;-2.387913;0.352851
0;97;38;-0.407784;0.942413;0.731692
0;97;39;0.174611;-0.090381;0.038198
0;97;42;-0.029856;0.854064;0.568866
0;97;43;-3.018691;0.658594;0.012051
0;97;45;-0.830660;5.343618;0.584492
0;97;46;-1.096166;-1.254312;0.988288
0;97;47;-0.004973;-0.028932;0.000862
0;97;48;1.659755;-0.312183;0.983365
0;98;0;-3.967783;-0.332118;0.552869
0;98;1;0.000926;-0.087580;0.007659
0;98;2;-3.066844;-0.524058;0.010441
0;98;3;-0.087869;3.523586;0.148505
0;98;5;2.467606;0.682885;0.304045
0;98;6;4.486043;0.156796;0.933195
0;98;9;-2.214515;1.892327;0.058913
0;98;10;0.010796;0.003860;0.000132
0;98;11;3.293958;0.684838;0.058868
0;98;12;-0.002728;-0.003487;0.000020
0;98;16;-0.037001;-0.000238;0.001370
0;98;18;1.258132;-0.485143;0.949725
0;98;20;0.037265;0.037044;0.002761
0;98;21;0.099516;-0.098626;0.019521
0;98;22;-0.862360;0.531880;0.719546
0;98;24;0.483641;7.238896;0.664398
0;98;25;0.686832;3.852058;0.486246
0;98;29;-0.788859;1.347701;0.997486
0;98;30;1.694041;-0.334458;0.973052
0;98;31;-1.873502;2.518342;0.009716
0;98;32;1.186096;-0.010357;0.858187
0;98;34;0.005357;0.017400;0.000332
0;98;36;0.767875;3.073233;0.010554
0;98;37;-1.198566;0.461848;0.918850
0;98;38;-0.536749;-0.031177;0.262406
0;98;39;0.034944;-0.015634;0.001466
0;98;42;-0.197170;0.546072;0.300994
0;98;43;-3.173934;-2.033742;0.349513
0;98;44;-3.061203;-0.695594;0.009716
0;98;45;0.232375;1.040219;0.765379
0;98;46;1.373036;0.598474;0.992469
0;98;47;-0.007213;-0.001556;0.000055
0;98;48;0.862579;0.132926;0.586787
0;99;0;-3.672513;-0.716543;0.323944
0;99;1;0.015341;-2.121936;0.723713
0;99;2;-0.755128;0.021883;0.470099
0;99;3;0.239242;-5.313259;0.665822
0;99;5;-0.069032;-0.537852;0.266473
0;99;6;4.228053;0.201740;0.777128
0;99;8;0.001369;0.001731;0.000005
0;99;9;4.595659;-0.786257;0.976562
0;99;10;-0.027078;0.005677;0.000766
0;99;11;-1.125776;-0.025054;0.814109
0;99;12;-0.015157;0.010563;0.000342
0;99;16;-0.020065;-0.002631;0.000410
0;99;18;0.919519;-0.293632;0.675684
0;99;19;0.042056;0.001408;0.001771
0;99;20;-0.007920;0.373745;0.133461
0;99;21;0.181396;-0.076295;0.038264
0;99;22;1.601972;-0.348715;0.992637
0;99;24;0.284075;5.692481;0.315816
0;99;25;1.188290;1.643155;0.802789
0;99;27;-0.007117;-0.002273;0.000056
0;99;29;0.965806;2.136822;0.511121
0;99;30;-3.975904;-1.072428;0.680231
0;99;31;-2.392521;3.160629;0.535893
0;99;32;1.386664;-0.030171;0.964805
0;99;35;0.001575;-0.003529;0.000015
0;99;36;0.468730;5.366316;0.604005
0;99;37;-1.550156;3.245888;0.201269
