action;iteration;particle;x;y;fitness;velocity_x;velocity_y
0;2;16;63.649773;-93.072586;4916.995507;-1.000000;1.000000
0;2;17;96.529243;-6.904309;17350.523674;-1.000000;1.000000
0;2;18;-54.465191;26.340960;3757.429407;1.000000;0.862811
0;2;19;-10.725145;-76.160416;7664.129451;1.000000;0.020410
0;2;20;19.194275;-74.671112;3446.099650;1.000000;1.000000
0;2;21;90.824829;-50.869305;9845.593515;-1.000000;1.000000
0;2;22;21.468319;-40.978527;841.536939;-1.000000;1.000000
0;2;23;65.926094;45.953083;16863.200144;-1.000000;-1.000000
0;2;24;-14.344542;-78.679382;8859.216285;1.000000;1.000000
0;2;25;-64.917107;-57.366848;19167.596291;1.000000;1.000000
0;2;26;65.242271;67.310318;21826.742941;-1.000000;-1.000000
0;2;27;28.293993;-74.361382;2922.754326;0.287685;1.000000
0;2;28;37.581066;61.247082;11179.339347;-1.000000;-1.000000
0;2;29;-4.795481;-93.257477;9637.379215;1.000000;1.000000
0;2;30;-40.632877;55.475040;1871.320527;1.000000;-1.000000
0;2;31;-6.731248;-64.450485;5112.148830;-1.000000;1.000000
0;2;32;77.565704;-76.596199;6017.378431;-1.000000;1.000000
0;2;33;71.406708;-48.561169;5620.836570;-0.729844;0.729844
0;2;34;50.954426;15.646313;7032.011882;-1.000000;-1.000000
0;2;35;1.125222;-22.321396;450.543908;0.753075;0.315283
0;2;36;87.222557;-57.414616;8496.287834;-1.000000;1.000000
0;2;37;17.975445;-24.306177;363.194788;-0.729844;0.729844
0;2;38;-87.654297;-50.037991;26642.441783;1.000000;1.000000
0;2;39;-35.691441;-78.941780;14414.654213;1.000000;-0.250666
0;2;40;33.207127;80.396225;14008.434751;-1.000000;-1.000000
0;2;41;21.209286;5.751280;1176.705897;-1.000000;-1.000000
0;2;42;45.284172;-25.149502;2456.061185;-1.000000;1.000000
0;2;43;-52.983334;-31.762592;9989.105595;1.000000;1.000000
0;2;44;0.681614;-64.863113;4119.729428;1.000000;1.000000
0;2;45;-51.700752;-64.489517;16173.146504;1.000000;-1.000000
0;2;46;-20.080271;-66.088501;7828.274498;1.000000;1.000000
0;2;47;-12.040154;-20.358469;1194.636122;1.000000;-0.364556
0;2;48;19.852093;80.833069;10531.607351;-1.000000;-1.000000
0;3;0;11.992509;-18.636158;187.958343;0.532672;0.532672
0;3;1;77.148239;94.847244;35534.297111;-1.000000;-1.000000
0;3;2;-48.515259;-60.534431;14245.565278;1.000000;1.000000
0;3;3;-55.772099;-96.568001;26318.032841;1.000000;1.000000
0;3;4;68.220695;-64.123207;4670.852705;-0.197738;-0.752306
0;3;5;7.544728;61.843735;4871.681725;-1.000000;-1.000000
0;3;6;18.849064;79.130714;9955.324163;-1.000000;-1.000000
0;3;7;20.058954;-60.046516;2001.366774;-1.000000;1.000000
0;3;8;48.795647;21.188892;7278.850837;-1.000000;-1.000000
0;3;9;19.849846;14.081701;1545.366275;-0.532672;-0.532672
0;3;10;79.981400;-62.175247;6714.083333;-1.000000;1.000000
0;3;11;-79.358093;40.224228;7829.166384;1.000000;-0.376040
0;3;12;-70.848747;-61.045578;22415.658022;1.000000;1.000000
0;3;13;72.836823;-43.610889;6159.357877;-1.000000;-1.000000
0;3;14;55.551262;30.416462;10476.392242;-1.000000;-1.000000
0;3;15;-0.051640;-18.839363;356.872666;1.000000;0.934886
0;3;16;62.649773;-92.072586;4790.695962;-1.000000;1.000000
0;3;17;95.529243;-5.904309;17158.465188;-1.000000;1.000000
0;3;18;-53.735348;27.062817;3598.911514;0.729844;0.721857
0;3;19;-9.725145;-75.836769;7415.419655;1.000000;0.323646
0;3;20;20.194275;-73.780243;3279.264707;1.000000;0.890873
0;3;21;89.824829;-49.869305;9664.943857;-1.000000;1.000000
0;3;22;20.468319;-39.978527;799.600301;-1.000000;1.000000
0;3;23;64.926094;44.953083;16288.831248;-1.000000;-1.000000
0;3;24;-13.344542;-77.679382;8463.431507;1.000000;1.000000
0;3;25;-63.917107;-56.366848;18553.626259;1.000000;1.000000
0;3;26;64.242271;66.310318;21171.048041;-1.000000;-1.000000
0;3;27;29.293993;-73.703415;2830.334781;1.000000;0.657963
0;3;28;36.581066;60.247082;10713.864623;-1.000000;-1.000000
0;3;29;-3.795481;-92.257477;9240.576420;1.000000;1.000000
0;3;30;-39.632877;54.475040;1791.054772;1.000000;-1.000000
0;3;31;-7.731248;-63.450485;5126.611326;-1.000000;1.000000
0;3;32;76.565704;-75.596199;5863.247022;-1.000000;1.000000
0;3;33;70.874039;-48.028496;5545.048192;-0.532672;0.532672
0;3;34;49.954426;14.646313;6668.700076;-1.000000;-1.000000
0;3;35;2.055293;-22.381170;417.365513;0.930071;-0.059775
0;3;36;86.222557;-56.414616;8322.842720;-1.000000;1.000000
0;3;37;17.442772;-23.773504;344.328464;-0.532672;0.532672
0;3;38;-86.654297;-49.037991;25921.364039;1.000000;1.000000
0;3;39;-34.691441;-79.064262;14143.856008;1.000000;-0.122481
0;3;40;32.207127;79.396225;13492.607092;-1.000000;-1.000000
0;3;41;20.209286;4.751280;1031.445063;-1.000000;-1.000000
0;3;42;44.284172;-24.149502;2366.492841;-1.000000;1.000000
0;3;43;-51.983334;-30.762592;9549.155224;1.000000;1.000000
0;3;44;1.681614;-63.863113;3869.366660;1.000000;1.000000
0;3;45;-50.700752;-64.932625;15941.644173;1.000000;-0.443107
0;3;46;-19.080271;-65.088501;7448.438869;1.000000;1.000000
0;3;47;-11.310310;-20.624538;1147.757687;0.729844;-0.266069
0;3;48;19.612167;79.833069;10273.992113;-0.239926;-1.000000
0;4;0;12.381276;-18.247391;187.707299;0.388768;0.388768
0;4;1;76.148239;93.847244;34697.018699;-1.000000;-1.000000
0;4;2;-47.515259;-59.534431;13717.336000;1.000000;1.000000
0;4;3;-54.772099;-95.568001;25602.128247;1.000000;1.000000
0;4;4;68.076378;-64.672272;4645.981162;-0.144318;-0.549066
0;4;5;6.544728;60.843735;4584.038416;-1.000000;-1.000000
0;4;6;17.849064;78.130714;9530.706922;-1.000000;-1.000000
0;4;7;19.058954;-59.046516;1962.248866;-1.000000;1.000000
0;4;8;47.795647;20.188892;6906.321388;-1.000000;-1.000000
0;4;9;19.461079;13.692934;1477.922139;-0.388768;-0.388768
0;4;10;78.981400;-61.175247;6555.120534;-1.000000;1.000000
0;4;11;-78.358093;39.224228;7671.450197;1.000000;-1.000000
0;4;12;-69.848747;-60.045578;21751.383227;1.000000;1.000000
0;4;13;71.836823;-44.610889;5901.780500;-1.000000;-1.000000
0;4;14;54.551262;29.416462;10026.418823;-1.000000;-1.000000
0;4;15;0.678204;-18.157042;305.969725;0.729844;0.682321
0;4;16;61.649773;-91.072586;4666.396416;-1.000000;1.000000
0;4;17;94.529243;-4.904309;16968.406701;-1.000000;1.000000
0;4;18;-53.202675;27.589659;3486.551208;0.532672;0.526843
0;4;19;-8.725145;-74.978172;7082.373546;1.000000;0.858595
0;4;20;21.194275;-73.066345;3139.908967;1.000000;0.713895
0;4;21;88.824829;-48.869305;9486.294199;-1.000000;1.000000
0;4;22;19.468319;-38.978527;759.663664;-1.000000;1.000000
0;4;23;63.926094;43.953083;15724.462352;-1.000000;-1.000000
0;4;24;-12.344542;-76.679382;8077.646728;1.000000;1.000000
0;4;25;-62.917107;-55.366848;17949.656227;1.000000;1.000000
0;4;26;63.242271;65.310318;20525.353140;-1.000000;-1.000000
0;4;27;30.023836;-73.223206;2767.616256;0.729844;0.480210
0;4;28;35.581066;59.247082;10258.389899;-1.000000;-1.000000
0;4;29;-2.795481;-91.257477;8853.773626;1.000000;1.000000
0;4;30;-38.632877;53.475040;1712.789017;1.000000;-1.000000
0;4;31;-8.731248;-62.450485;5143.073822;-1.000000;1.000000
0;4;32;75.565704;-74.596199;5711.115614;-1.000000;1.000000
0;4;33;70.485268;-47.639729;5490.091611;-0.388768;0.388768
0;4;34;48.954426;13.646313;6315.388270;-1.000000;-1.000000
0;4;35;2.734100;-22.424797;395.198858;0.678807;-0.043626
0;4;36;85.222557;-55.414616;8151.397606;-1.000000;1.000000
0;4;37;17.054005;-23.384737;330.917247;-0.388768;0.388768
0;4;38;-85.654297;-48.037991;25210.286295;1.000000;1.000000
0;4;39;-33.691441;-78.064262;13624.450315;1.000000;1.000000
0;4;40;31.207127;78.396225;12986.779432;-1.000000;-1.000000
0;4;41;19.209286;3.751280;896.184230;-1.000000;-1.000000
0;4;42;43.284172;-23.149502;2278.924497;-1.000000;1.000000
0;4;43;-50.983334;-29.762592;9119.204854;1.000000;1.000000
0;4;44;2.681614;-62.863113;3629.003878;1.000000;1.000000
0;4;45;-49.700752;-63.932625;15382.709161;1.000000;1.000000
0;4;46;-18.080271;-64.088501;7078.603241;1.000000;1.000000
0;4;47;-10.777638;-20.818727;1114.487830;0.532672;-0.194189
0;4;48;20.284111;78.833069;10235.660505;0.671943;-1.000000
0;5;0;12.665016;-17.963652;188.478173;0.283740;0.283740
0;5;1;75.148239;92.847244;33869.740287;-1.000000;-1.000000
0;5;2;-46.515259;-58.534431;13199.106721;1.000000;1.000000
0;5;3;-53.772099;-94.568001;24896.223652;1.000000;1.000000
0;5;4;67.076378;-63.672272;4510.828407;-1.000000;1.000000
0;5;5;5.544728;59.843735;4306.395108;-1.000000;-1.000000
0;5;6;16.849064;77.130714;9116.089681;-1.000000;-1.000000
0;5;7;18.058954;-58.046516;1925.130957;-1.000000;1.000000
0;5;8;46.795647;19.188892;6543.791938;-1.000000;-1.000000
0;5;9;19.177340;13.409194;1429.652521;-0.283740;-0.283740
0;5;10;77.981400;-60.175247;6398.157735;-1.000000;1.000000
0;5;11;-77.358093;38.224228;7515.734011;1.000000;-1.000000
0;5;12;-68.848747;-59.045578;21097.108431;1.000000;1.000000
0;5;13;70.836823;-45.610889;5654.203123;-1.000000;-1.000000
0;5;14;53.551262;28.416462;9586.445404;-1.000000;-1.000000
0;5;15;1.210876;-17.659054;272.008767;0.532672;0.497988
0;5;16;60.649773;-90.072586;4544.096871;-1.000000;1.000000
0;5;17;93.529243;-3.904309;16780.348214;-1.000000;1.000000
0;5;18;-52.813908;27.974173;3406.321275;0.388768;0.384513
0;5;19;-7.725145;-73.978172;6735.109984;1.000000;1.000000
0;5;20;22.194275;-72.695633;3042.973002;1.000000;0.370713
0;5;21;87.824829;-47.869305;9309.644540;-1.000000;1.000000
0;5;22;18.468319;-37.978527;721.727026;-1.000000;1.000000
0;5;23;62.926094;42.953083;15170.093455;-1.000000;-1.000000
0;5;24;-11.344542;-75.679382;7701.861949;1.000000;1.000000
0;5;25;-61.917107;-54.366848;17355.686195;1.000000;1.000000
0;5;26;62.242271;64.310318;19889.658240;-1.000000;-1.000000
0;5;27;30.556509;-72.872726;2724.362500;0.532672;0.350479
0;5;28;34.581066;58.247082;9812.915175;-1.000000;-1.000000
0;5;29;-1.795481;-90.257477;8476.970831;1.000000;1.000000
0;5;30;-37.632877;52.475040;1636.523263;1.000000;-1.000000
0;5;31;-9.731248;-61.450485;5161.536317;-1.000000;1.000000
0;5;32;74.565704;-73.596199;5560.984205;-1.000000;1.000000
0;5;33;70.201530;-47.355988;5450.173709;-0.283740;0.283740
0;5;34;47.954426;12.646313;5972.076465;-1.000000;-1.000000
0;5;35;3.229523;-22.456638;380.111785;0.495423;-0.031840
0;5;36;84.222557;-54.414616;7981.952492;-1.000000;1.000000
0;5;37;16.770266;-23.100998;321.319980;-0.283740;0.283740
0;5;38;-84.654297;-47.037991;24509.208552;1.000000;1.000000
0;5;39;-32.691441;-77.064262;13115.044622;1.000000;1.000000
0;5;40;30.207127;77.396225;12490.951773;-1.000000;-1.000000
0;5;41;18.209286;2.751280;770.923396;-1.000000;-1.000000
0;5;42;42.284172;-22.149502;2193.356153;-1.000000;1.000000
0;5;43;-49.983334;-28.762592;8699.254483;1.000000;1.000000
0;5;44;3.681614;-61.863113;3398.641111;1.000000;1.000000
0;5;45;-48.700752;-63.056713;14861.494335;1.000000;0.875911
0;5;46;-17.080271;-63.088501;6718.767612;1.000000;1.000000
0;5;47;-10.388871;-20.960455;1090.708894;0.388768;-0.141728
0;5;48;19.918404;77.833069;9952.093174;-0.365708;-1.000000
0;6;0;12.074956;-18.352074;185.206768;-0.590060;-0.388423
0;6;1;74.148239;91.847244;33052.461876;-1.000000;-1.000000
0;6;2;-45.515259;-57.534431;12690.877443;1.000000;1.000000
0;6;3;-52.772099;-93.568001;24200.319058;1.000000;1.000000
0;6;4;66.076378;-62.672272;4377.675651;-1.000000;1.000000
0;6;5;4.544728;58.843735;4038.751799;-1.000000;-1.000000
0;6;6;15.849064;76.130714;8711.472440;-1.000000;-1.000000
0;6;7;17.058954;-57.046516;1890.013049;-1.000000;1.000000
0;6;8;45.795647;18.188892;6191.262489;-1.000000;-1.000000
0;6;9;18.970253;13.202108;1394.931335;-0.207086;-0.207086
0;6;10;76.981400;-59.175247;6243.194936;-1.000000;1.000000
0;6;11;-76.358093;37.224228;7362.017824;1.000000;-1.000000
0;6;12;-67.848747;-58.045578;20452.833636;1.000000;1.000000
0;6;13;69.836823;-46.610889;5416.625745;-1.000000;-1.000000
0;6;14;52.551262;27.416462;9156.471985;-1.000000;-1.000000
0;6;15;1.599644;-17.295601;248.921929;0.388768;0.363454
0;6;16;59.649773;-89.072586;4423.797326;-1.000000;1.000000
0;6;17;92.529243;-2.904309;16594.289727;-1.000000;1.000000
0;6;18;-52.530167;28.254807;3348.711514;0.283740;0.280635
0;6;19;-6.725145;-72.978172;6397.846423;1.000000;1.000000
0;6;20;23.194275;-72.478661;2966.925060;1.000000;0.216973
0;6;21;86.824829;-46.869305;9134.994882;-1.000000;1.000000
0;6;22;17.468319;-36.978527;685.790388;-1.000000;1.000000
0;6;23;61.926094;41.953083;14625.724559;-1.000000;-1.000000
0;6;24;-10.344542;-74.679382;7336.077171;1.000000;1.000000
0;6;25;-60.917107;-53.366848;16771.716164;1.000000;1.000000
0;6;26;61.242271;63.310318;19263.963339;-1.000000;-1.000000
0;6;27;30.945276;-72.616928;2694.136690;0.388768;0.255795
0;6;28;33.581066;57.247082;9377.440451;-1.000000;-1.000000
0;6;29;-0.795481;-89.257477;8110.168037;1.000000;1.000000
0;6;30;-36.632877;51.475040;1562.257508;1.000000;-1.000000
0;6;31;-10.731248;-60.450485;5181.998813;-1.000000;1.000000
0;6;32;73.565704;-72.596199;5412.852796;-1.000000;1.000000
0;6;33;69.994446;-47.148903;5421.141274;-0.207086;0.207086
0;6;34;46.954426;11.646313;5638.764659;-1.000000;-1.000000
0;6;35;3.591105;-22.479877;369.681776;0.361582;-0.023239
0;6;36;83.222557;-53.414616;7814.507378;-1.000000;1.000000
0;6;37;16.563179;-22.893911;314.417071;-0.207086;0.207086
0;6;38;-83.654297;-46.037991;23818.130808;1.000000;1.000000
0;6;39;-31.691441;-76.064262;12615.638929;1.000000;1.000000
0;6;40;29.207127;76.396225;12005.124113;-1.000000;-1.000000
0;6;41;17.209286;1.751280;655.662562;-1.000000;-1.000000
0;6;42;41.284172;-21.149502;2109.787809;-1.000000;1.000000
0;6;43;-48.983334;-27.762592;8289.304112;1.000000;1.000000
0;6;44;4.681614;-60.863113;3178.278344;1.000000;1.000000
0;6;45;-47.700752;-62.056713;14322.062969;1.000000;1.000000
0;6;46;-16.080271;-62.088501;6368.931984;1.000000;1.000000
0;6;47;-10.105131;-21.063894;1073.621821;0.283740;-0.103439
0;6;48;18.918404;76.833069;9526.250477;-1.000000;-1.000000
0;7;0;11.644304;-18.635561;184.467492;-0.430652;-0.283488
0;7;1;73.148239;90.847244;32245.183464;-1.000000;-1.000000
0;7;2;-44.515259;-56.534431;12192.648164;1.000000;1.000000
0;7;3;-51.772099;-92.568001;23514.414463;1.000000;1.000000
0;7;4;65.076378;-61.672272;4246.522895;-1.000000;1.000000
0;7;5;3.544728;57.843735;3781.108491;-1.000000;-1.000000
0;7;6;14.849064;75.130714;8316.855199;-1.000000;-1.000000
0;7;7;16.058954;-56.046516;1856.895140;-1.000000;1.000000
0;7;8;44.795647;17.188892;5848.733039;-1.000000;-1.000000
0;7;9;18.819113;13.050968;1369.861065;-0.151140;-0.151140
0;7;10;75.981400;-58.175247;6090.232137;-1.000000;1.000000
0;7;11;-75.358093;36.224228;7210.301638;1.000000;-1.000000
0;7;12;-66.848747;-57.045578;19818.558840;1.000000;1.000000
0;7;13;68.836823;-47.610889;5189.048368;-1.000000;-1.000000
0;7;14;51.691608;26.416462;8772.893039;-0.859652;-1.000000
0;7;15;1.883384;-17.030336;232.977315;0.283740;0.265264
0;7;16;58.649773;-88.072586;4305.497780;-1.000000;1.000000
0;7;17;91.529243;-1.904309;16410.231240;-1.000000;1.000000
0;7;18;-52.323082;28.459625;3307.169474;0.207086;0.204819
0;7;19;-5.725145;-71.978172;6070.582862;1.000000;1.000000
0;7;20;24.194275;-72.438667;2912.884336;1.000000;0.039995
0;7;21;85.824829;-45.869305;8962.345224;-1.000000;1.000000
0;7;22;16.468319;-35.978527;651.853750;-1.000000;1.000000
0;7;23;60.926094;40.953083;14091.355662;-1.000000;-1.000000
0;7;24;-9.344542;-73.679382;6980.292392;1.000000;1.000000
0;7;25;-59.917107;-52.366848;16197.746132;1.000000;1.000000
0;7;26;60.242271;62.310318;18648.268439;-1.000000;-1.000000
0;7;27;31.229015;-72.430237;2672.792050;0.283740;0.186690
0;7;28;32.581066;56.247082;8951.965728;-1.000000;-1.000000
0;7;29;0.204519;-88.257477;7753.365243;1.000000;1.000000
0;7;30;-35.632877;50.475040;1489.991753;1.000000;-1.000000
0;7;31;-11.731248;-59.450485;5204.461309;-1.000000;1.000000
0;7;32;72.565704;-71.596199;5266.721388;-1.000000;1.000000
0;7;33;70.994446;-48.148903;5562.130165;1.000000;-1.000000
0;7;34;45.954426;10.646313;5315.452853;-1.000000;-1.000000
0;7;35;3.855003;-22.496838;362.379057;0.263898;-0.016960
0;7;36;82.222557;-52.414616;7649.062263;-1.000000;1.000000
0;7;37;16.412039;-22.742771;309.433190;-0.151140;0.151140
0;7;38;-82.654297;-45.037991;23137.053065;1.000000;1.000000
0;7;39;-30.691441;-75.064262;12126.233236;1.000000;1.000000
0;7;40;28.207127;75.396225;11529.296453;-1.000000;-1.000000
0;7;41;16.209286;0.751280;550.401728;-1.000000;-1.000000
0;7;42;40.284172;-20.149502;2028.219465;-1.000000;1.000000
0;7;43;-47.983334;-26.762592;7889.353741;1.000000;1.000000
0;7;44;5.681614;-59.863113;2967.915577;1.000000;1.000000
0;7;45;-46.700752;-61.056713;13792.631603;1.000000;1.000000
0;7;46;-15.080271;-61.088501;6029.096355;1.000000;1.000000
0;7;47;-9.898046;-21.139389;1061.293651;0.207086;-0.075494
0;7;48;17.918404;75.833069;9110.407779;-1.000000;-1.000000
0;8;0;11.329995;-18.842463;184.805956;-0.314309;-0.206902
0;8;1;72.148239;89.847244;31447.905052;-1.000000;-1.000000
0;8;2;-43.515259;-55.534431;11704.418885;1.000000;1.000000
0;8;3;-50.772099;-91.568001;22838.509869;1.000000;1.000000
0;8;4;64.076378;-60.672272;4117.370139;-1.000000;1.000000
0;8;5;2.544728;56.843735;3533.465182;-1.000000;-1.000000
0;8;6;13.849064;74.130714;7932.237958;-1.000000;-1.000000
0;8;7;15.058954;-55.046516;1825.777232;-1.000000;1.000000
0;8;8;43.795647;16.188892;5516.203590;-1.000000;-1.000000
0;8;9;18.708803;12.940660;1351.707806;-0.110309;-0.110309
0;8;10;74.981400;-57.175247;5939.269338;-1.000000;1.000000
0;8;11;-74.358093;35.224228;7060.585451;1.000000;-1.000000
0;8;12;-65.848747;-56.045578;19194.284045;1.000000;1.000000
0;8;13;67.836823;-48.610889;4971.470991;-1.000000;-1.000000
0;8;14;50.691608;25.416462;8362.077541;-1.000000;-1.000000
0;8;15;2.090469;-16.836735;221.822406;0.207086;0.193602
0;8;16;57.649773;-87.072586;4189.198235;-1.000000;1.000000
0;8;17;90.529243;-0.904309;16228.172753;-1.000000;1.000000
0;8;18;-52.171940;28.609112;3277.118174;0.151140;0.149486
0;8;19;-4.725145;-71.297546;5801.776656;1.000000;0.680624
0;8;20;25.194275;-72.405640;2863.664449;1.000000;0.033030
0;8;21;84.824829;-44.869305;8791.695566;-1.000000;1.000000
0;8;22;15.468319;-34.978527;619.917112;-1.000000;1.000000
0;8;23;59.926094;39.953083;13566.986766;-1.000000;-1.000000
0;8;24;-8.344542;-72.679382;6634.507614;1.000000;1.000000
0;8;25;-58.917107;-51.366848;15633.776100;1.000000;1.000000
0;8;26;59.242271;61.310318;18042.573538;-1.000000;-1.000000
0;8;27;31.436102;-72.293983;2657.594988;0.207086;0.136255
0;8;28;31.581066;55.247082;8536.491004;-1.000000;-1.000000
0;8;29;1.204519;-87.257477;7406.562448;1.000000;1.000000
0;8;30;-34.632877;49.475040;1419.725999;1.000000;-1.000000
0;8;31;-12.731248;-58.450485;5228.923805;-1.000000;1.000000
0;8;32;71.565704;-70.596199;5122.589979;-1.000000;1.000000
0;8;33;71.994446;-49.148903;5705.119057;1.000000;-1.000000
0;8;34;44.954426;9.646313;5002.141048;-1.000000;-1.000000
0;8;35;4.047607;-22.509216;357.214142;0.192604;-0.012379
0;8;36;81.222557;-51.414616;7485.617149;-1.000000;1.000000
0;8;37;16.301729;-22.632462;305.824547;-0.110309;0.110309
0;8;38;-81.654297;-44.037991;22465.975321;1.000000;1.000000
0;8;39;-29.691441;-74.064262;11646.827543;1.000000;1.000000
0;8;40;27.207127;74.396225;11063.468794;-1.000000;-1.000000
0;8;41;15.209286;-0.248720;455.140895;-1.000000;-1.000000
0;8;42;39.284172;-19.149502;1948.651121;-1.000000;1.000000
0;8;43;-46.983334;-25.762592;7499.403371;1.000000;1.000000
0;8;44;6.681614;-58.863113;2767.552809;1.000000;1.000000
0;8;45;-45.700752;-60.056713;13273.200237;1.000000;1.000000
0;8;46;-14.080271;-60.088501;5699.260727;1.000000;1.000000
0;8;47;-9.746905;-21.194489;1052.372017;0.151140;-0.055099
0;8;48;16.918404;74.833069;8704.565082;-1.000000;-1.000000
0;9;0;11.620262;-18.751993;185.892080;0.290267;0.090470
0;9;1;71.148239;88.847244;30660.626640;-1.000000;-1.000000
0;9;2;-42.515259;-54.534431;11226.189607;1.000000;1.000000
0;9;3;-49.772099;-90.568001;22172.605274;1.000000;1.000000
0;9;4;63.076378;-59.672272;3990.217384;-1.000000;1.000000
0;9;5;1.544728;55.843735;3295.821873;-1.000000;-1.000000
0;9;6;12.849064;73.130714;7557.620717;-1.000000;-1.000000
0;9;7;14.180211;-54.046516;1790.400688;-0.878743;1.000000
0;9;8;42.795647;15.188892;5193.674140;-1.000000;-1.000000
0;9;9;18.628296;12.860151;1338.535714;-0.080508;-0.080508
0;9;10;73.981400;-56.175247;5790.306539;-1.000000;1.000000
0;9;11;-73.358093;34.224228;6912.869265;1.000000;-1.000000
0;9;12;-64.848747;-55.045578;18580.009249;1.000000;1.000000
0;9;13;66.836823;-49.610889;4763.893614;-1.000000;-1.000000
0;9;14;49.691608;24.416462;7961.262043;-1.000000;-1.000000
0;9;15;2.241610;-16.695436;213.937926;0.151140;0.141299
0;9;16;56.649773;-86.072586;4074.898690;-1.000000;1.000000
0;9;17;89.529243;0.095691;16048.114266;-1.000000;1.000000
0;9;18;-52.061630;28.718214;3255.328425;0.110309;0.109102
