action;iteration;particle;x;y;fitness;velocity_x;velocity_y
0;4;5;5.459600;38.467384;28.174846;10.000000;-10.000000
0;4;6;11.300848;62.130714;25.749853;-6.051069;10.000000
0;4;7;34.350826;-23.046516;17.447328;4.346624;10.000000
0;4;8;34.125694;-12.082470;10.995688;-10.000000;-7.841354
0;4;9;39.530804;1.075929;11.852594;-5.206718;7.356874
0;4;10;57.532074;-25.175247;15.680292;-8.620523;10.000000
0;4;11;-73.816917;37.479546;12.930571;10.000000;-10.000000
0;4;12;-75.355797;-35.724983;25.443673;5.645652;10.000000
0;4;13;42.941067;-4.443611;13.256975;-2.895755;10.000000
0;4;14;50.344128;-6.583538;14.301411;-10.000000;-10.000000
0;4;15;39.249676;-2.194023;11.296784;9.663403;7.413673
0;4;16;48.093700;-70.000000;18.131782;-9.942779;10.000000
0;4;17;78.984962;-5.417997;18.199022;2.088207;-9.293423
0;4;18;-71.597733;35.333328;12.378893;8.779051;-2.342445
0;4;19;-46.392559;-35.180824;26.035652;-7.558049;10.000000
0;4;20;46.544300;-46.172470;19.411045;5.724571;10.000000
0;4;21;52.824829;-32.731762;18.053444;-10.000000;10.000000
0;4;22;1.468319;-4.984350;11.674570;10.000000;7.994177
0;4;23;47.926094;59.134212;21.895327;-10.000000;-4.194374
0;4;24;-53.130440;-40.679382;24.925553;-10.000000;10.000000
0;4;25;-76.406326;-26.454891;25.837681;-10.000000;10.000000
0;4;26;41.085960;29.310318;24.041999;1.051780;-10.000000
0;4;27;33.073547;-45.361382;21.011796;-7.960936;10.000000
0;4;28;29.630463;33.641796;23.024794;-10.000000;-0.210292
0;4;29;-11.058409;-61.984261;28.497689;5.737072;10.000000
0;4;30;-22.190735;39.524422;21.745269;10.000000;-7.443148
0;4;31;-6.912300;-34.977657;29.199456;-0.407616;4.520911
0;4;32;63.084854;-56.278725;20.152191;-5.970804;10.000000
0;4;33;33.136551;-10.291012;11.200162;-10.000000;10.000000
0;4;34;20.196167;-8.597166;11.601725;-10.000000;1.025661
0;4;35;16.746708;-1.117058;8.086971;7.284312;-4.482482
0;4;36;49.222557;-19.414616;16.816261;-10.000000;10.000000
0;4;37;-12.919874;6.589142;13.696124;-5.326723;5.326723
0;4;38;-49.654297;-12.037991;24.896103;10.000000;10.000000
0;4;39;-1.115229;-48.569450;31.869655;10.000000;10.000000
0;4;40;16.325670;75.376060;25.534958;-10.000000;2.979833
0;4;41;4.808330;-10.048210;15.070031;-9.975755;-6.300269
0;4;42;9.860977;0.290934;7.608501;-10.000000;-2.559565
0;4;43;-14.983334;3.753195;14.487181;10.000000;10.000000
0;4;44;-11.514532;-31.862995;27.674569;-8.320646;10.000000
0;4;45;-11.700752;-32.835102;27.315849;10.000000;10.000000
0;4;46;-10.569179;-28.088501;28.483904;-0.411855;10.000000
0;4;47;5.939583;-2.908666;8.356255;-9.318703;-7.674447
0;4;48;5.719723;45.430840;26.728269;-10.000000;-10.000000
0;5;0;31.385612;-2.499396;9.410559;-10.000000;-7.700875
0;5;1;30.148239;47.847244;26.828195;-10.000000;-10.000000
0;5;2;-24.258156;-52.209076;32.465424;-10.000000;-8.674645
0;5;3;-38.709816;-49.568001;27.738804;10.000000;10.000000
0;5;4;18.356239;-14.387821;15.547601;-10.000000;10.000000
0;5;5;15.459600;28.467384;23.985083;10.000000;-10.000000
0;5;6;5.367926;65.293045;25.862546;-5.932922;3.162330
0;5;7;39.346733;-13.046516;11.714975;4.995909;10.000000
0;5;8;29.295418;-8.052795;11.186504;-4.830276;4.029675
0;5;9;34.468346;-0.399746;10.898192;-5.062457;-1.475676
0;5;10;47.532074;-15.175247;17.475437;-10.000000;10.000000
0;5;11;-66.350983;27.479546;15.055333;7.465936;-10.000000
0;5;12;-69.341476;-25.724983;25.728585;6.014322;10.000000
0;5;13;32.941067;2.493055;10.150508;-10.000000;6.936666
0;5;14;40.344128;-16.583538;14.752726;-10.000000;-10.000000
0;5;15;41.721115;-9.165630;12.898779;2.471437;-6.971608
0;5;16;41.030796;-60.000000;18.254116;-7.062906;10.000000
0;5;17;68.984962;-5.909401;15.826576;-10.000000;-0.491404
0;5;18;-66.790985;27.373949;14.996274;4.806751;-7.959380
0;5;19;-56.392559;-25.180824;26.807858;-10.000000;10.000000
0;5;20;40.177544;-36.172470;18.588354;-6.366755;10.000000
0;5;21;42.824829;-22.731762;17.724145;-10.000000;10.000000
0;5;22;11.468319;3.282454;9.581530;10.000000;8.266805
0;5;23;37.926094;49.134212;24.737085;-10.000000;-10.000000
0;5;24;-53.836964;-30.679382;26.905151;-0.706525;10.000000
0;5;25;-66.406326;-16.454891;25.048321;10.000000;10.000000
0;5;26;33.087891;39.310318;24.133166;-7.998071;10.000000
0;5;27;25.564922;-35.361382;20.916160;-7.508624;10.000000
0;5;28;19.630463;32.712711;24.197311;-10.000000;-0.929084
0;5;29;-16.653652;-51.984261;30.202103;-5.595244;10.000000
0;5;30;-21.517006;33.085754;17.828722;0.673728;-6.438667
0;5;31;-7.782191;-44.977657;29.777490;-0.869891;-10.000000
0;5;32;73.084854;-46.278725;24.769577;10.000000;10.000000
0;5;33;23.740276;-0.291012;9.330494;-9.396275;10.000000
0;5;34;12.282434;-3.701771;9.549119;-7.913732;4.895395
0;5;35;20.371220;-3.971143;9.410189;3.624511;-2.854084
0;5;36;39.222557;-9.414616;11.381625;-10.000000;10.000000
0;5;37;-14.311434;-2.571491;15.894228;-1.391560;-9.160633
0;5;38;-39.654297;-2.037991;24.161627;10.000000;10.000000
0;5;39;-11.115229;-38.569450;27.931616;-10.000000;10.000000
0;5;40;6.350056;65.376060;25.418947;-9.975615;-10.000000
0;5;41;6.111745;-8.424859;13.129607;1.303416;1.623351
0;5;42;2.562537;-1.577149;7.758560;-7.298440;-1.868083
0;5;43;-4.983334;5.933992;11.242442;10.000000;2.180797
0;5;44;-8.729755;-21.862995;24.846723;2.784777;10.000000
0;5;45;-21.700752;-22.835102;24.046895;-10.000000;10.000000
0;5;46;-0.569179;-19.123672;22.723645;10.000000;8.964829
0;5;47;1.678646;-6.152533;13.035595;-4.260937;-3.243867
0;5;48;10.656281;35.430840;27.594309;4.936557;-10.000000
0;6;0;24.003223;-7.768645;12.383155;-7.382390;-5.269248
0;6;1;20.148239;37.847244;24.748314;-10.000000;-10.000000
0;6;2;-31.149914;-42.209076;26.635094;-6.891757;10.000000
0;6;3;-48.709816;-44.136333;26.016159;-10.000000;5.431668
0;6;4;8.356239;-4.387821;9.175335;-10.000000;10.000000
0;6;5;18.995081;18.467384;19.060854;3.535480;-10.000000
0;6;6;11.460045;55.293045;25.945391;6.092119;-10.000000
0;6;7;42.178402;-4.883714;13.145378;2.831669;8.162803
0;6;8;34.835457;-0.170562;11.029032;5.540039;7.882233
0;6;9;30.773542;-1.476759;9.500053;-3.694804;-1.077013
0;6;10;37.532074;-5.175247;10.814161;-10.000000;10.000000
0;6;11;-73.518990;20.651070;15.504315;-7.168009;-6.828475
0;6;12;-59.341476;-25.179703;26.592023;10.000000;0.545281
0;6;13;25.501053;3.218842;10.107631;-7.440014;0.725787
0;6;14;39.996159;-6.583538;12.217450;-0.347969;10.000000
0;6;15;31.721115;-0.427156;9.562345;-10.000000;8.738474
0;6;16;31.030796;-66.319138;17.889433;-10.000000;-6.319134
0;6;17;58.984962;-2.553547;13.307291;-10.000000;3.355855
0;6;18;-63.913002;26.656925;16.771237;2.877983;-0.717024
0;6;19;-46.392559;-15.180824;25.186235;10.000000;10.000000
0;6;20;30.177544;-26.172470;18.912842;-10.000000;10.000000
0;6;21;32.824829;-12.731762;11.840243;-10.000000;10.000000
0;6;22;18.766758;9.315932;14.508335;7.298440;6.033478
0;6;23;28.505371;39.134212;24.965816;-9.420724;-10.000000
0;6;24;-43.836964;-20.679382;25.087667;10.000000;10.000000
0;6;25;-56.406326;-17.279713;25.889295;10.000000;-0.824821
0;6;26;31.189627;29.310318;22.611909;-1.898264;-10.000000
0;6;27;19.417101;-36.483574;21.663380;-6.147821;-1.122192
0;6;28;19.300188;31.820715;24.136163;-0.330275;-0.891997
0;6;29;-6.653652;-41.984261;29.497135;10.000000;10.000000
0;6;30;-11.517006;23.085754;21.375047;10.000000;-10.000000
0;6;31;-8.006830;-34.977657;28.814607;-0.224639;10.000000
0;6;32;63.084854;-50.688469;23.266133;-10.000000;-4.409743
0;6;33;13.740276;4.384621;9.715108;-10.000000;4.675632
0;6;34;10.206281;1.658017;8.176726;-2.076154;5.359787
0;6;35;15.940292;1.043195;8.086353;-4.430927;5.014338
0;6;36;29.222557;0.043900;9.415263;-10.000000;9.458515
0;6;37;-4.311434;0.617134;9.564271;10.000000;3.188625
0;6;38;-29.654297;7.559131;18.153854;10.000000;9.597121
0;6;39;-21.115229;-29.708019;26.357689;-10.000000;8.861432
0;6;40;11.552599;55.376060;25.952354;5.202543;-10.000000
0;6;41;11.068277;1.575141;8.332690;4.956532;10.000000
0;6;42;9.064617;-2.278177;7.369410;6.502079;-0.701028
0;6;43;5.016666;6.571854;12.385653;10.000000;0.637861
0;6;44;-4.183847;-11.862995;18.677463;4.545908;10.000000
0;6;45;-29.554050;-12.835102;23.720307;-7.853299;10.000000
0;6;46;9.430821;-9.123672;12.434307;10.000000;10.000000
0;6;47;6.323005;-4.238019;9.553154;4.644359;1.914513
0;6;48;20.656281;25.430840;22.438891;10.000000;-10.000000
0;7;0;14.003223;-4.418490;9.329617;-10.000000;3.350154
0;7;1;30.148239;27.847244;21.831928;10.000000;-10.000000
0;7;2;-28.915234;-32.209076;28.527414;2.234680;10.000000
0;7;3;-50.460785;-34.136333;27.412302;-1.750967;10.000000
0;7;4;0.722469;4.866833;11.642690;-7.633770;9.254654
0;7;5;12.467287;8.467384;13.310157;-6.527794;-10.000000
0;7;6;18.760048;45.293045;25.720286;7.300003;-10.000000
0;7;7;37.379684;-2.159989;11.131910;-4.798716;2.723725
0;7;8;37.145500;-2.656732;11.066435;2.310045;-2.486170
0;7;9;28.076912;-2.262811;9.269941;-2.696630;-0.786052
0;7;10;27.532074;2.794257;9.667669;-10.000000;7.969504
0;7;11;-63.518990;10.651070;20.923190;10.000000;-10.000000
0;7;12;-49.341476;-24.479437;26.166006;10.000000;0.700266
0;7;13;24.163328;-4.244683;10.659250;-1.337724;-7.463525
0;7;14;39.494556;2.168985;12.222920;-0.501601;8.752523
0;7;15;23.634018;4.783821;11.136199;-8.087097;5.210977
0;7;16;28.664820;-56.319138;20.072020;-2.365977;10.000000
0;7;17;48.984962;0.921206;12.649956;-10.000000;3.474752
0;7;18;-53.913002;16.656925;17.923722;10.000000;-10.000000
0;7;19;-36.392559;-25.180824;28.357135;10.000000;-10.000000
0;7;20;20.177544;-16.172470;15.489090;-10.000000;10.000000
0;7;21;22.824829;-2.731762;10.186641;-10.000000;10.000000
0;7;22;28.766758;-0.684068;9.489799;10.000000;-10.000000
0;7;23;38.505371;49.134212;24.934453;10.000000;10.000000
0;7;24;-53.836964;-11.301620;23.791267;-10.000000;9.377763
0;7;25;-46.406326;-18.627060;25.143383;10.000000;-1.347347
0;7;26;21.189627;30.883093;22.857840;-10.000000;1.572774
0;7;27;9.837296;-46.483574;30.516234;-9.579804;-10.000000
0;7;28;27.338583;21.820715;20.716128;8.038395;-10.000000
0;7;29;3.346348;-31.984261;28.505611;10.000000;10.000000
0;7;30;-1.517006;33.085754;27.758465;10.000000;10.000000
0;7;31;-5.480365;-44.977657;30.265953;2.526466;-10.000000
0;7;32;53.084854;-40.688469;19.448874;-10.000000;10.000000
0;7;33;13.525054;2.082386;8.509941;-0.215222;-2.302235
0;7;34;9.981036;5.081735;11.139617;-0.225245;3.423718
0;7;35;8.359007;1.355823;7.816121;-7.581285;0.312628
0;7;36;20.809921;5.644256;11.750967;-8.412637;5.600357
0;7;37;5.688566;2.295455;8.531372;10.000000;1.678321
0;7;38;-19.654297;8.620947;14.867142;10.000000;1.061816
0;7;39;-11.115229;-39.708019;28.349421;10.000000;-10.000000
0;7;40;21.552599;49.126823;27.828368;10.000000;-6.249235
0;7;41;13.582061;6.931140;11.695609;2.513783;5.355999
0;7;42;13.810122;-2.789818;8.685185;4.745504;-0.511641
0;7;43;12.740776;-2.880758;9.178038;7.724110;-9.452612
0;7;44;5.816153;-3.197587;8.591460;10.000000;8.665408
0;7;45;-19.554050;-22.835102;24.934879;10.000000;-10.000000
0;7;46;14.706694;0.876328;7.817076;5.275873;10.000000
0;7;47;13.255058;-0.288319;7.605359;6.932054;3.949700
0;7;48;13.509665;15.430840;16.988727;-7.146615;-10.000000
0;8;0;4.003223;0.712409;7.102888;-10.000000;5.130899
0;8;1;20.148239;17.847244;18.889830;-10.000000;-10.000000
0;8;2;-18.915234;-22.209076;24.951755;10.000000;10.000000
0;8;3;-43.425632;-24.136333;26.962676;7.035151;10.000000
0;8;4;10.722469;3.191678;9.566576;10.000000;-1.675154
0;8;5;6.433923;-1.532616;7.873602;-6.033364;-10.000000
0;8;6;14.466103;35.293045;26.366969;-4.293945;-10.000000
0;8;7;27.379684;-0.319595;9.326342;-10.000000;1.840393
0;8;8;30.900089;-12.514029;11.693289;-6.245411;-9.857297
0;8;9;26.108791;-2.836506;9.475434;-1.968120;-0.573695
0;8;10;17.532074;7.475927;12.960906;-10.000000;4.681670
0;8;11;-53.518990;0.651070;21.252385;10.000000;-10.000000
0;8;12;-39.341476;-34.479439;25.043175;10.000000;-10.000000
0;8;13;19.036625;0.953376;8.958245;-5.126702;5.198059
0;8;14;29.747562;2.350806;9.966239;-9.746994;0.181820
0;8;15;29.775072;4.578620;10.842076;6.141054;-0.205201
0;8;16;36.401981;-46.319138;21.373179;7.737161;10.000000
0;8;17;38.984962;0.503833;11.764096;-10.000000;-0.417373
0;8;18;-43.913002;6.656925;21.505162;10.000000;-10.000000
0;8;19;-26.392559;-15.180824;23.762371;10.000000;10.000000
0;8;20;19.057480;-6.172470;8.691689;-1.120065;10.000000
0;8;21;13.488218;7.268238;11.922190;-9.336611;10.000000
0;8;22;36.065197;-7.982508;9.760912;7.298440;-7.298440
0;8;23;48.505371;39.134212;23.565815;10.000000;-10.000000
0;8;24;-58.532784;-21.301620;26.094092;-4.695819;-10.000000
0;8;25;-38.199974;-26.298828;28.509019;8.206354;-7.671768
0;8;26;31.189627;20.883093;19.887164;10.000000;-10.000000
0;8;27;19.837296;-36.483574;21.474734;10.000000;10.000000
0;8;28;30.409348;11.820715;13.675350;3.070765;-10.000000
0;8;29;3.163896;-26.799473;28.213243;-0.182452;5.184789
0;8;30;-11.517006;23.085754;21.375047;-10.000000;-10.000000
0;8;31;-4.131537;-54.977657;31.236108;1.348827;-10.000000
0;8;32;43.084854;-30.688469;17.372341;-10.000000;10.000000
0;8;33;10.229880;0.356754;7.709084;-3.295174;-1.725631
0;8;34;7.814569;3.298787;8.820764;-2.166467;-1.782948
0;8;35;3.152202;-1.738208;7.642743;-5.206805;-3.094031
0;8;36;10.809921;-2.525356;8.396458;-10.000000;-8.169612
0;8;37;12.987006;3.520368;9.683459;7.298440;1.224913
0;8;38;-9.654297;1.746265;12.718907;10.000000;-6.874682
0;8;39;-2.730360;-40.781296;29.262798;8.384869;-1.073276
0;8;40;26.796162;39.126823;25.186849;5.243562;-10.000000
0;8;41;9.275753;-3.068860;7.562728;-4.306308;-10.000000
0;8;42;11.276262;-2.622526;8.632792;-2.533860;0.167292
0;8;43;16.616364;-8.905602;11.434400;3.875587;-6.024843
0;8;44;12.991263;6.785199;11.705254;7.175111;9.982786
0;8;45;-9.554050;-32.835102;28.200130;10.000000;-10.000000
0;8;46;9.217713;6.917789;12.716638;-5.488980;6.041462
0;8;47;11.015126;0.025210;7.403284;-2.239932;0.313529
0;8;48;4.632372;5.430840;11.203614;-8.877294;-10.000000
0;9;0;-3.295217;4.457165;10.318187;-7.298440;3.744756
0;9;1;10.148239;7.847244;13.128492;-10.000000;-10.000000
0;9;2;-8.915234;-13.508012;19.820157;10.000000;8.701064
0;9;3;-33.425632;-34.136333;26.589066;10.000000;-10.000000
0;9;4;17.697618;-6.808322;9.313513;6.975150;-10.000000
0;9;5;6.391003;-7.402925;12.144351;-0.042920;-5.870309
0;9;6;14.769446;36.705349;26.776472;0.303344;1.412305
0;9;7;17.379684;1.753590;8.474323;-10.000000;2.073186
0;9;8;26.261271;-4.211896;10.612109;-4.638819;8.302133
0;9;9;29.252445;-2.076941;9.289886;3.143654;0.759565
0;9;10;20.435495;7.580487;13.354212;2.903421;0.104560
0;9;11;-43.518990;10.651070;18.556508;10.000000;10.000000
0;9;12;-29.341476;-30.771065;27.811855;10.000000;3.708375
0;9;13;12.202896;4.630508;10.385518;-6.833729;3.677132
0;9;14;19.747562;0.449616;8.867466;-10.000000;-1.901190
0;9;15;33.067440;-5.421380;9.659920;3.292369;-10.000000
0;9;16;38.572929;-36.319138;17.918128;2.170950;10.000000
0;9;17;28.984962;-3.821498;9.522562;-10.000000;-4.325331
0;9;18;-33.913002;-3.343075;22.305413;10.000000;-10.000000
0;9;19;-16.392559;-5.180824;17.785746;10.000000;10.000000
0;9;20;18.240007;1.125970;8.686894;-0.817473;7.298440
0;9;21;14.111556;7.337604;11.789692;0.623338;0.069366
0;9;22;30.913918;-4.075767;9.229869;-5.151279;3.906741
0;9;23;55.370274;29.134212;21.161233;6.864902;-10.000000
0;9;24;-48.532784;-31.301620;26.301870;10.000000;-10.000000
0;9;25;-28.199974;-16.298828;23.591882;10.000000;10.000000
0;9;26;35.542088;10.883093;15.646547;4.352460;-10.000000
0;9;27;29.837296;-30.198051;19.164294;10.000000;6.285523
0;9;28;20.409348;1.820715;9.427323;-10.000000;-10.000000
0;9;29;-6.836104;-36.799473;29.057648;-10.000000;-10.000000
0;9;30;-17.376881;33.085754;20.191186;-5.859876;10.000000
